"","id","time","activity.name","activity.type","accuracy","easy.time","day","hour","minute","second"
"15368",15368,1519404504900,NA,2,0,2018-02-23 11:48:24,23,11,48,24.9000000953674
"15369",15369,1519404523065,"[""stationary""]",2,1,2018-02-23 11:48:43,23,11,48,43.0650000572205
"15370",15370,1519404527764,NA,2,0,2018-02-23 11:48:47,23,11,48,47.7639999389648
"15371",15371,1519404570061,"[""stationary""]",2,1,2018-02-23 11:49:30,23,11,49,30.0610001087189
"15372",15372,1519404578515,NA,2,0,2018-02-23 11:49:38,23,11,49,38.5150001049042
"15373",15373,1519404583213,"[""stationary""]",2,1,2018-02-23 11:49:43,23,11,49,43.2130000591278
"15374",15374,1519404584466,NA,2,0,2018-02-23 11:49:44,23,11,49,44.4660000801086
"15375",15375,1519404592923,"[""stationary""]",2,1,2018-02-23 11:49:52,23,11,49,52.9230000972748
"15376",15376,1519404593863,NA,2,0,2018-02-23 11:49:53,23,11,49,53.8629999160767
"15377",15377,1519404600132,"[""stationary""]",2,1,2018-02-23 11:50:00,23,11,50,0.131999969482422
"15378",15378,1519404607019,NA,2,0,2018-02-23 11:50:07,23,11,50,7.01900005340576
"15379",15379,1519404610464,"[""stationary""]",2,1,2018-02-23 11:50:10,23,11,50,10.4639999866486
"15380",15380,1519404616416,NA,2,0,2018-02-23 11:50:16,23,11,50,16.4159998893738
"15381",15381,1519404624873,"[""stationary""]",2,1,2018-02-23 11:50:24,23,11,50,24.8729999065399
"15382",15382,1519404627380,NA,2,0,2018-02-23 11:50:27,23,11,50,27.3800001144409
"15383",15383,1519404635524,"[""stationary""]",2,1,2018-02-23 11:50:35,23,11,50,35.5239999294281
"15384",15384,1519404640850,NA,2,0,2018-02-23 11:50:40,23,11,50,40.8499999046326
"15385",15385,1519404644295,"[""stationary""]",2,1,2018-02-23 11:50:44,23,11,50,44.2950000762939
"15386",15386,1519404648680,NA,2,0,2018-02-23 11:50:48,23,11,50,48.6800000667572
"15387",15387,1519404664345,"[""stationary""]",2,1,2018-02-23 11:51:04,23,11,51,4.34500002861023
"15388",15388,1519404666224,NA,2,0,2018-02-23 11:51:06,23,11,51,6.22399997711182
"15389",15389,1519404674055,"[""stationary""]",2,1,2018-02-23 11:51:14,23,11,51,14.0550000667572
"15390",15390,1519404680634,NA,2,0,2018-02-23 11:51:20,23,11,51,20.6340000629425
"15391",15391,1519404691910,"[""stationary""]",2,1,2018-02-23 11:51:31,23,11,51,31.9100000858307
"15392",15392,1519404698489,NA,2,0,2018-02-23 11:51:38,23,11,51,38.489000082016
"15393",15393,1519404703814,"[""stationary""]",2,1,2018-02-23 11:51:43,23,11,51,43.8139998912811
"15394",15394,1519404717285,NA,2,0,2018-02-23 11:51:57,23,11,51,57.2850000858307
"15395",15395,1519404725434,"[""stationary""]",2,1,2018-02-23 11:52:05,23,11,52,5.43400001525879
"15396",15396,1519404728563,NA,2,0,2018-02-23 11:52:08,23,11,52,8.56299996376038
"15397",15397,1519404739214,"[""stationary""]",2,1,2018-02-23 11:52:19,23,11,52,19.2139999866486
"15398",15398,1519404741094,NA,2,0,2018-02-23 11:52:21,23,11,52,21.0940001010895
"15399",15399,1519404746419,"[""stationary""]",2,1,2018-02-23 11:52:26,23,11,52,26.4189999103546
"15400",15400,1519404756444,NA,2,0,2018-02-23 11:52:36,23,11,52,36.444000005722
"15401",15401,1519404760521,"[""stationary""]",2,1,2018-02-23 11:52:40,23,11,52,40.5209999084473
"15402",15402,1519404764589,NA,2,0,2018-02-23 11:52:44,23,11,52,44.5889999866486
"15403",15403,1519404785580,"[""stationary""]",2,1,2018-02-23 11:53:05,23,11,53,5.57999992370605
"15404",15404,1519404796226,NA,2,0,2018-02-23 11:53:16,23,11,53,16.2260000705719
"15405",15405,1519404804684,"[""stationary""]",2,1,2018-02-23 11:53:24,23,11,53,24.6840000152588
"15406",15406,1519404807816,NA,2,0,2018-02-23 11:53:27,23,11,53,27.8159999847412
"15407",15407,1519404817214,"[""stationary""]",2,1,2018-02-23 11:53:37,23,11,53,37.2139999866486
"15408",15408,1519404830687,NA,2,0,2018-02-23 11:53:50,23,11,53,50.6870000362396
"15409",15409,1519404835381,"[""stationary""]",2,1,2018-02-23 11:53:55,23,11,53,55.3810000419617
"15410",15410,1519404844466,NA,2,0,2018-02-23 11:54:04,23,11,54,4.46600008010864
"15411",15411,1519404853550,"[""stationary""]",2,1,2018-02-23 11:54:13,23,11,54,13.5499999523163
"15412",15412,1519404856056,NA,2,0,2018-02-23 11:54:16,23,11,54,16.055999994278
"15413",15413,1519404865454,"[""stationary""]",2,1,2018-02-23 11:54:25,23,11,54,25.4539999961853
"15414",15414,1519404869212,NA,2,0,2018-02-23 11:54:29,23,11,54,29.2119998931885
"15415",15415,1519404874225,"[""stationary""]",2,1,2018-02-23 11:54:34,23,11,54,34.2249999046326
"15416",15416,1519404878301,NA,2,0,2018-02-23 11:54:38,23,11,54,38.3010001182556
"15417",15417,1519404894900,"[""stationary""]",2,1,2018-02-23 11:54:54,23,11,54,54.9000000953674
"15418",15418,1519404900855,NA,2,0,2018-02-23 11:55:00,23,11,55,0.855000019073486
"15419",15419,1519404911814,"[""stationary""]",2,1,2018-02-23 11:55:11,23,11,55,11.8139998912811
"15420",15420,1519404916513,NA,2,0,2018-02-23 11:55:16,23,11,55,16.5130000114441
"15421",15421,1519404925596,"[""stationary""]",2,1,2018-02-23 11:55:25,23,11,55,25.595999956131
"15422",15422,1519404926849,NA,2,0,2018-02-23 11:55:26,23,11,55,26.8489999771118
"15423",15423,1519404935619,"[""stationary""]",2,1,2018-02-23 11:55:35,23,11,55,35.6189999580383
"15424",15424,1519404937498,NA,2,0,2018-02-23 11:55:37,23,11,55,37.4979999065399
"15425",15425,1519404969760,"[""stationary""]",2,1,2018-02-23 11:56:09,23,11,56,9.75999999046326
"15426",15426,1519405004843,NA,2,0,2018-02-23 11:56:44,23,11,56,44.8429999351501
"15427",15427,1519405010167,"[""stationary""]",2,1,2018-02-23 11:56:50,23,11,56,50.1670000553131
"15428",15428,1519405017371,NA,2,0,2018-02-23 11:56:57,23,11,56,57.3710000514984
"15429",15429,1519405024576,"[""stationary""]",2,1,2018-02-23 11:57:04,23,11,57,4.57599997520447
"15430",15430,1519405104433,NA,2,0,2018-02-23 11:58:24,23,11,58,24.433000087738
"15431",15431,1519405111638,"[""stationary""]",2,1,2018-02-23 11:58:31,23,11,58,31.6380000114441
"15432",15432,1519405143590,NA,2,0,2018-02-23 11:59:03,23,11,59,3.58999991416931
"15433",15433,1519405149854,"[""stationary""]",2,1,2018-02-23 11:59:09,23,11,59,9.85400009155273
"15434",15434,1519405150481,NA,2,0,2018-02-23 11:59:10,23,11,59,10.4809999465942
"15435",15435,1519405155179,"[""stationary""]",2,1,2018-02-23 11:59:15,23,11,59,15.1789999008179
"15436",15436,1519405174286,NA,2,0,2018-02-23 11:59:34,23,11,59,34.2860000133514
"15437",15437,1519405189012,"[""stationary""]",2,1,2018-02-23 11:59:49,23,11,59,49.0120000839233
"15438",15438,1519405193392,NA,2,0,2018-02-23 11:59:53,23,11,59,53.3919999599457
"15439",15439,1519405224392,"[""stationary""]",2,1,2018-02-23 12:00:24,23,12,0,24.3919999599457
"15440",15440,1519405226271,NA,2,0,2018-02-23 12:00:26,23,12,0,26.2709999084473
"15441",15441,1519405232849,"[""stationary""]",2,1,2018-02-23 12:00:32,23,12,0,32.8489999771118
"15442",15442,1519405235355,NA,2,0,2018-02-23 12:00:35,23,12,0,35.3550000190735
"15443",15443,1519405239427,"[""stationary""]",2,1,2018-02-23 12:00:39,23,12,0,39.4270000457764
"15444",15444,1519405240993,NA,2,0,2018-02-23 12:00:40,23,12,0,40.9930000305176
"15445",15445,1519405247571,"[""stationary""]",2,1,2018-02-23 12:00:47,23,12,0,47.5710000991821
"15446",15446,1519405252583,NA,2,0,2018-02-23 12:00:52,23,12,0,52.5829999446869
"15447",15447,1519405259787,"[""stationary""]",2,1,2018-02-23 12:00:59,23,12,0,59.7869999408722
"15448",15448,1519405263860,NA,2,0,2018-02-23 12:01:03,23,12,1,3.85999989509583
"15449",15449,1519405269812,"[""stationary""]",2,1,2018-02-23 12:01:09,23,12,1,9.81200003623962
"15450",15450,1519405284225,NA,2,0,2018-02-23 12:01:24,23,12,1,24.2249999046326
"15451",15451,1519405289859,"[""stationary""]",2,1,2018-02-23 12:01:29,23,12,1,29.8589999675751
"15452",15452,1519405291743,NA,2,0,2018-02-23 12:01:31,23,12,1,31.7430000305176
"15453",15453,1519405305208,"[""stationary""]",2,1,2018-02-23 12:01:45,23,12,1,45.2079999446869
"15454",15454,1519405310220,NA,2,0,2018-02-23 12:01:50,23,12,1,50.2200000286102
"15455",15455,1519405318051,"[""stationary""]",2,1,2018-02-23 12:01:58,23,12,1,58.0510001182556
"15456",15456,1519405332771,NA,2,0,2018-02-23 12:02:12,23,12,2,12.7709999084473
"15457",15457,1519405339353,"[""stationary""]",2,1,2018-02-23 12:02:19,23,12,2,19.3529999256134
"15458",15458,1519405349377,NA,2,0,2018-02-23 12:02:29,23,12,2,29.3770000934601
"15459",15459,1519405356263,"[""stationary""]",2,1,2018-02-23 12:02:36,23,12,2,36.2630000114441
"15460",15460,1519405359083,NA,2,0,2018-02-23 12:02:39,23,12,2,39.0829999446869
"15461",15461,1519405363154,"[""stationary""]",2,1,2018-02-23 12:02:43,23,12,2,43.154000043869
"15462",15462,1519405364411,NA,2,0,2018-02-23 12:02:44,23,12,2,44.4110000133514
"15463",15463,1519405387268,"[""stationary""]",2,1,2018-02-23 12:03:07,23,12,3,7.26799988746643
"15464",15464,1519405395411,NA,2,0,2018-02-23 12:03:15,23,12,3,15.4110000133514
"15465",15465,1519405399487,"[""stationary""]",2,1,2018-02-23 12:03:19,23,12,3,19.4869999885559
"15466",15466,1519405416084,NA,2,0,2018-02-23 12:03:36,23,12,3,36.0840001106262
"15467",15467,1519405420156,"[""stationary""]",2,1,2018-02-23 12:03:40,23,12,3,40.1559998989105
"15468",15468,1519405427051,NA,2,0,2018-02-23 12:03:47,23,12,3,47.0510001182556
"15469",15469,1519405448029,"[""stationary""]",2,1,2018-02-23 12:04:08,23,12,4,8.02900004386902
"15470",15470,1519405448343,NA,2,0,2018-02-23 12:04:08,23,12,4,8.34299993515015
"15471",15471,1519405467141,"[""stationary""]",2,1,2018-02-23 12:04:27,23,12,4,27.1410000324249
"15472",15472,1519405469017,NA,2,0,2018-02-23 12:04:29,23,12,4,29.0169999599457
"15473",15473,1519405518198,"[""stationary""]",2,1,2018-02-23 12:05:18,23,12,5,18.1979999542236
"15474",15474,1519405521644,NA,2,0,2018-02-23 12:05:21,23,12,5,21.6440000534058
"15475",15475,1519405527595,"[""stationary""]",2,1,2018-02-23 12:05:27,23,12,5,27.5950000286102
"15476",15476,1519405533860,NA,2,0,2018-02-23 12:05:33,23,12,5,33.8599998950958
"15477",15477,1519405537933,"[""stationary""]",2,1,2018-02-23 12:05:37,23,12,5,37.933000087738
"15478",15478,1519405538873,NA,2,0,2018-02-23 12:05:38,23,12,5,38.8729999065399
"15479",15479,1519405544830,"[""stationary""]",2,1,2018-02-23 12:05:44,23,12,5,44.8299999237061
"15480",15480,1519405548585,NA,2,0,2018-02-23 12:05:48,23,12,5,48.585000038147
"15481",15481,1519405565815,"[""stationary""]",2,1,2018-02-23 12:06:05,23,12,6,5.81500005722046
"15482",15482,1519405569574,NA,2,0,2018-02-23 12:06:09,23,12,6,9.57399988174438
"15483",15483,1519405581791,"[""stationary""]",2,1,2018-02-23 12:06:21,23,12,6,21.7909998893738
"15484",15484,1519405592446,NA,2,0,2018-02-23 12:06:32,23,12,6,32.4460000991821
"15485",15485,1519405599020,"[""stationary""]",2,1,2018-02-23 12:06:39,23,12,6,39.0199999809265
"15486",15486,1519405611550,NA,2,0,2018-02-23 12:06:51,23,12,6,51.5499999523163
"15487",15487,1519405615000,"[""stationary""]",2,1,2018-02-23 12:06:55,23,12,6,55
"15488",15488,1519405622201,NA,2,0,2018-02-23 12:07:02,23,12,7,2.20099997520447
"15489",15489,1519405629406,"[""stationary""]",2,1,2018-02-23 12:07:09,23,12,7,9.40599989891052
"15490",15490,1519405635672,NA,2,0,2018-02-23 12:07:15,23,12,7,15.6719999313354
"15491",15491,1519405706174,"[""stationary""]",2,1,2018-02-23 12:08:26,23,12,8,26.1740000247955
"15492",15492,1519405712127,NA,2,0,2018-02-23 12:08:32,23,12,8,32.1270000934601
"15493",15493,1519405733116,"[""stationary""]",2,1,2018-02-23 12:08:53,23,12,8,53.1159999370575
"15494",15494,1519405743769,NA,2,0,2018-02-23 12:09:03,23,12,9,3.76900005340576
"15495",15495,1519405754420,"[""stationary""]",2,1,2018-02-23 12:09:14,23,12,9,14.4200000762939
"15496",15496,1519405769457,NA,2,0,2018-02-23 12:09:29,23,12,9,29.4570000171661
"15497",15497,1519405781362,"[""stationary""]",2,1,2018-02-23 12:09:41,23,12,9,41.3619999885559
"15498",15498,1519405792640,NA,2,0,2018-02-23 12:09:52,23,12,9,52.6400001049042
"15499",15499,1519405796713,"[""stationary""]",2,1,2018-02-23 12:09:56,23,12,9,56.7130000591278
"15500",15500,1519405805489,NA,2,0,2018-02-23 12:10:05,23,12,10,5.48900008201599
"15501",15501,1519405811751,"[""stationary""]",2,1,2018-02-23 12:10:11,23,12,10,11.7509999275208
"15502",15502,1519405819897,NA,2,0,2018-02-23 12:10:19,23,12,10,19.8970000743866
"15503",15503,1519405828983,"[""stationary""]",2,1,2018-02-23 12:10:28,23,12,10,28.9830000400543
"15504",15504,1519405837128,NA,2,0,2018-02-23 12:10:37,23,12,10,37.1280000209808
"15505",15505,1519405844961,"[""stationary""]",2,1,2018-02-23 12:10:44,23,12,10,44.9609999656677
"15506",15506,1519405850605,NA,2,0,2018-02-23 12:10:50,23,12,10,50.6050000190735
"15507",15507,1519405858745,"[""stationary""]",2,1,2018-02-23 12:10:58,23,12,10,58.7449998855591
"15508",15508,1519405863759,NA,2,0,2018-02-23 12:11:03,23,12,11,3.7590000629425
"15509",15509,1519405886940,"[""stationary""]",2,1,2018-02-23 12:11:26,23,12,11,26.9400000572205
"15510",15510,1519405895701,NA,2,0,2018-02-23 12:11:35,23,12,11,35.7009999752045
"15511",15511,1519405899768,"[""stationary""]",2,1,2018-02-23 12:11:39,23,12,11,39.7679998874664
"15512",15512,1519405902275,NA,2,0,2018-02-23 12:11:42,23,12,11,42.2750000953674
"15513",15513,1519405917953,"[""stationary""]",2,1,2018-02-23 12:11:57,23,12,11,57.9530000686646
"15514",15514,1519405927038,NA,2,0,2018-02-23 12:12:07,23,12,12,7.03800010681152
"15515",15515,1519405932347,"[""stationary""]",2,1,2018-02-23 12:12:12,23,12,12,12.3469998836517
"15516",15516,1519405934226,NA,2,0,2018-02-23 12:12:14,23,12,12,14.2260000705719
"15517",15517,1519405939551,"[""stationary""]",2,1,2018-02-23 12:12:19,23,12,12,19.5510001182556
"15518",15518,1519405947382,NA,2,0,2018-02-23 12:12:27,23,12,12,27.3819999694824
"15519",15519,1519405952708,"[""stationary""]",2,1,2018-02-23 12:12:32,23,12,12,32.7079999446869
"15520",15520,1519405962420,NA,2,0,2018-02-23 12:12:42,23,12,12,42.4200000762939
"15521",15521,1519405971189,"[""stationary""]",2,1,2018-02-23 12:12:51,23,12,12,51.1889998912811
"15522",15522,1519405973387,NA,2,0,2018-02-23 12:12:53,23,12,12,53.3870000839233
"15523",15523,1519405996562,"[""stationary""]",2,1,2018-02-23 12:13:16,23,12,13,16.5620000362396
"15524",15524,1519406030707,NA,2,0,2018-02-23 12:13:50,23,12,13,50.7070000171661
"15525",15525,1519406059524,"[""stationary""]",2,1,2018-02-23 12:14:19,23,12,14,19.5239999294281
"15526",15526,1519406083957,NA,2,0,2018-02-23 12:14:43,23,12,14,43.9570000171661
"15527",15527,1519406103064,"[""stationary""]",2,1,2018-02-23 12:15:03,23,12,15,3.06399989128113
"15528",15528,1519406107762,NA,2,0,2018-02-23 12:15:07,23,12,15,7.76200008392334
"15529",15529,1519406135960,"[""stationary""]",2,1,2018-02-23 12:15:35,23,12,15,35.960000038147
"15530",15530,1519406136587,NA,2,0,2018-02-23 12:15:36,23,12,15,36.5869998931885
"15531",15531,1519406140033,"[""stationary""]",2,1,2018-02-23 12:15:40,23,12,15,40.0329999923706
"15532",15532,1519406144731,NA,2,0,2018-02-23 12:15:44,23,12,15,44.7309999465942
"15533",15533,1519406162586,"[""stationary""]",2,1,2018-02-23 12:16:02,23,12,16,2.58599996566772
"15534",15534,1519406164779,NA,2,0,2018-02-23 12:16:04,23,12,16,4.77900004386902
"15535",15535,1519406171670,"[""stationary""]",2,1,2018-02-23 12:16:11,23,12,16,11.6700000762939
"15536",15536,1519406174489,NA,2,0,2018-02-23 12:16:14,23,12,16,14.489000082016
"15537",15537,1519406188902,"[""stationary""]",2,1,2018-02-23 12:16:28,23,12,16,28.9019999504089
"15538",15538,1519406199854,NA,2,0,2018-02-23 12:16:39,23,12,16,39.8540000915527
"15539",15539,1519406204553,"[""stationary""]",2,1,2018-02-23 12:16:44,23,12,16,44.5529999732971
"15540",15540,1519406215514,NA,2,0,2018-02-23 12:16:55,23,12,16,55.5139999389648
"15541",15541,1519406256572,"[""stationary""]",2,1,2018-02-23 12:17:36,23,12,17,36.5720000267029
"15542",15542,1519406259387,NA,2,0,2018-02-23 12:17:39,23,12,17,39.3870000839233
"15543",15543,1519406269086,"[""walking""]",1,0,2018-02-23 12:17:49,23,12,17,49.0859999656677
"15544",15544,1519406286623,NA,2,0,2018-02-23 12:18:06,23,12,18,6.62299990653992
"15545",15545,1519406312303,"[""stationary""]",2,1,2018-02-23 12:18:32,23,12,18,32.3029999732971
"15546",15546,1519406432568,NA,2,0,2018-02-23 12:20:32,23,12,20,32.5680000782013
"15547",15547,1519406451660,"[""stationary""]",2,1,2018-02-23 12:20:51,23,12,20,51.6600000858307
"15548",15548,1519406485503,NA,2,0,2018-02-23 12:21:25,23,12,21,25.5030000209808
"15549",15549,1519406510558,"[""stationary""]",2,1,2018-02-23 12:21:50,23,12,21,50.558000087738
"15550",15550,1519406630789,NA,2,0,2018-02-23 12:23:50,23,12,23,50.7890000343323
"15551",15551,1519406694362,"[""stationary""]",2,1,2018-02-23 12:24:54,23,12,24,54.3619999885559
"15552",15552,1519406946107,NA,2,0,2018-02-23 12:29:06,23,12,29,6.10700011253357
"15553",15553,1519406950177,"[""stationary""]",2,1,2018-02-23 12:29:10,23,12,29,10.1770000457764
"15554",15554,1519407097962,NA,2,0,2018-02-23 12:31:37,23,12,31,37.9619998931885
"15555",15555,1519407168731,"[""stationary""]",2,1,2018-02-23 12:32:48,23,12,32,48.7309999465942
"15556",15556,1519407257346,NA,2,0,2018-02-23 12:34:17,23,12,34,17.345999956131
"15557",15557,1519407269245,"[""stationary""]",2,1,2018-02-23 12:34:29,23,12,34,29.2449998855591
"15558",15558,1519407274569,NA,2,0,2018-02-23 12:34:34,23,12,34,34.569000005722
"15559",15559,1519407278013,"[""stationary""]",2,1,2018-02-23 12:34:38,23,12,34,38.0130000114441
"15560",15560,1519407280205,NA,2,0,2018-02-23 12:34:40,23,12,34,40.2049999237061
"15561",15561,1519407284276,"[""stationary""]",2,1,2018-02-23 12:34:44,23,12,34,44.2760000228882
"15562",15562,1519407307446,NA,2,0,2018-02-23 12:35:07,23,12,35,7.44600009918213
"15563",15563,1519407335931,"[""stationary""]",2,1,2018-02-23 12:35:35,23,12,35,35.930999994278
"15564",15564,1519407489673,NA,2,0,2018-02-23 12:38:09,23,12,38,9.67300009727478
"15565",15565,1519407511593,"[""stationary""]",2,1,2018-02-23 12:38:31,23,12,38,31.5929999351501
"15566",15566,1519407579827,NA,2,0,2018-02-23 12:39:39,23,12,39,39.8269999027252
"15567",15567,1519407584228,"[""walking""]",1,0,2018-02-23 12:39:44,23,12,39,44.2279999256134
"15568",15568,1519407611780,"[""walking""]",2,0,2018-02-23 12:40:11,23,12,40,11.7799999713898
"15569",15569,1519407719497,NA,2,0,2018-02-23 12:41:59,23,12,41,59.4969999790192
"15570",15570,1519407794656,"[""walking""]",2,0,2018-02-23 12:43:14,23,12,43,14.6559998989105
"15571",15571,1519407844768,NA,2,0,2018-02-23 12:44:04,23,12,44,4.76799988746643
"15572",15572,1519407874838,"[""walking""]",2,0,2018-02-23 12:44:34,23,12,44,34.8380000591278
"15573",15573,1519407917431,NA,2,0,2018-02-23 12:45:17,23,12,45,17.430999994278
"15574",15574,1519407922445,"[""walking""]",1,0,2018-02-23 12:45:22,23,12,45,22.4449999332428
"15575",15575,1519407934974,NA,2,0,2018-02-23 12:45:34,23,12,45,34.9739999771118
"15576",15576,1519407942505,"[""walking""]",2,0,2018-02-23 12:45:42,23,12,45,42.5050001144409
"15577",15577,1519408000424,"[""stationary""]",2,1,2018-02-23 12:46:40,23,12,46,40.4240000247955
"15578",15578,1519408002303,"[""walking""]",2,0,2018-02-23 12:46:42,23,12,46,42.3029999732971
"15579",15579,1519408002620,NA,2,0,2018-02-23 12:46:42,23,12,46,42.6199998855591
"15580",15580,1519408022669,"[""walking""]",2,0,2018-02-23 12:47:02,23,12,47,2.66899991035461
"15581",15581,1519408235602,NA,2,0,2018-02-23 12:50:35,23,12,50,35.6019999980927
"15582",15582,1519408275982,"[""walking""]",2,0,2018-02-23 12:51:15,23,12,51,15.9820001125336
"15583",15583,1519408353329,NA,2,0,2018-02-23 12:52:33,23,12,52,33.3289999961853
"15584",15584,1519408365219,"[""stationary""]",2,1,2018-02-23 12:52:45,23,12,52,45.2190001010895
"15585",15585,1519408375552,NA,2,0,2018-02-23 12:52:55,23,12,52,55.5520000457764
"15586",15586,1519408391834,"[""stationary""]",2,1,2018-02-23 12:53:11,23,12,53,11.8340001106262
"15587",15587,1519408404046,NA,2,0,2018-02-23 12:53:24,23,12,53,24.0460000038147
"15588",15588,1519408412814,"[""stationary""]",2,1,2018-02-23 12:53:32,23,12,53,32.8139998912811
"15589",15589,1519408491093,NA,2,0,2018-02-23 12:54:51,23,12,54,51.0929999351501
"15590",15590,1519408495773,"[""stationary""]",2,1,2018-02-23 12:54:55,23,12,54,55.7730000019073
"15591",15591,1519409009775,NA,2,0,2018-02-23 13:03:29,23,13,3,29.7750000953674
"15592",15592,1519409016350,"[""stationary""]",2,1,2018-02-23 13:03:36,23,13,3,36.3499999046326
"15593",15593,1519409016980,NA,2,0,2018-02-23 13:03:36,23,13,3,36.9800000190735
"15594",15594,1519409045154,"[""stationary""]",2,1,2018-02-23 13:04:05,23,13,4,5.15400004386902
"15595",15595,1519409386351,NA,2,0,2018-02-23 13:09:46,23,13,9,46.3510000705719
"15596",15596,1519409393550,"[""stationary""]",2,1,2018-02-23 13:09:53,23,13,9,53.5499999523163
"15597",15597,1519409469608,NA,2,0,2018-02-23 13:11:09,23,13,11,9.60800004005432
"15598",15598,1519409476180,"[""stationary""]",2,1,2018-02-23 13:11:16,23,13,11,16.1800000667572
"15599",15599,1519410532391,NA,2,0,2018-02-23 13:28:52,23,13,28,52.3910000324249
"15600",15600,1519410566837,"[""walking""]",2,0,2018-02-23 13:29:26,23,13,29,26.8369998931885
"15601",15601,1519410576858,NA,2,0,2018-02-23 13:29:36,23,13,29,36.8580000400543
"15602",15602,1519410581868,"[""walking""]",2,0,2018-02-23 13:29:41,23,13,29,41.8680000305176
"15603",15603,1519410621945,NA,2,0,2018-02-23 13:30:21,23,13,30,21.9449999332428
"15604",15604,1519410658571,"[""stationary""]",2,1,2018-02-23 13:30:58,23,13,30,58.5710000991821
"15605",15605,1519410664205,NA,2,0,2018-02-23 13:31:04,23,13,31,4.20499992370605
"15606",15606,1519410669534,"[""walking""]",1,0,2018-02-23 13:31:09,23,13,31,9.53399991989136
"15607",15607,1519410673283,"[""stationary""]",2,1,2018-02-23 13:31:13,23,13,31,13.2829999923706
"15608",15608,1519410693005,"[""walking""]",2,0,2018-02-23 13:31:33,23,13,31,33.0050001144409
"15609",15609,1519410699583,NA,2,0,2018-02-23 13:31:39,23,13,31,39.5829999446869
"15610",15610,1519410712414,"[""stationary""]",2,1,2018-02-23 13:31:52,23,13,31,52.4140000343323
"15611",15611,1519410713353,NA,2,0,2018-02-23 13:31:53,23,13,31,53.3529999256134
"15612",15612,1519410733704,"[""stationary""]",2,1,2018-02-23 13:32:13,23,13,32,13.7039999961853
"15613",15613,1519410736835,NA,2,0,2018-02-23 13:32:16,23,13,32,16.835000038147
"15614",15614,1519410747778,"[""stationary""]",2,1,2018-02-23 13:32:27,23,13,32,27.7780001163483
"15615",15615,1519410778776,NA,2,0,2018-02-23 13:32:58,23,13,32,58.7760000228882
"15616",15616,1519410794748,"[""stationary""]",2,1,2018-02-23 13:33:14,23,13,33,14.7479999065399
"15617",15617,1519410834194,NA,2,0,2018-02-23 13:33:54,23,13,33,54.194000005722
"15618",15618,1519410842021,"[""stationary""]",2,1,2018-02-23 13:34:02,23,13,34,2.02099990844727
"15619",15619,1519410845465,NA,2,0,2018-02-23 13:34:05,23,13,34,5.46499991416931
"15620",15620,1519410849222,"[""stationary""]",2,1,2018-02-23 13:34:09,23,13,34,9.22199988365173
"15621",15621,1519410865817,NA,2,0,2018-02-23 13:34:25,23,13,34,25.816999912262
"15622",15622,1519410869891,"[""stationary""]",2,1,2018-02-23 13:34:29,23,13,34,29.8910000324249
"15623",15623,1519410910290,NA,2,0,2018-02-23 13:35:10,23,13,35,10.289999961853
"15624",15624,1519410915299,"[""stationary""]",2,1,2018-02-23 13:35:15,23,13,35,15.2990000247955
"15625",15625,1519410920000,NA,2,0,2018-02-23 13:35:20,23,13,35,20
"15626",15626,1519410924067,"[""stationary""]",2,1,2018-02-23 13:35:24,23,13,35,24.066999912262
"15627",15627,1519410936591,NA,2,0,2018-02-23 13:35:36,23,13,35,36.5910000801086
"15628",15628,1519410941914,"[""stationary""]",2,1,2018-02-23 13:35:41,23,13,35,41.9140000343323
"15629",15629,1519410972913,NA,2,0,2018-02-23 13:36:12,23,13,36,12.9130001068115
"15630",15630,1519411009861,"[""stationary""]",2,1,2018-02-23 13:36:49,23,13,36,49.8610000610352
"15631",15631,1519411025829,NA,2,0,2018-02-23 13:37:05,23,13,37,5.8289999961853
"15632",15632,1519411037414,"[""stationary""]",2,1,2018-02-23 13:37:17,23,13,37,17.4140000343323
"15633",15633,1519411037732,NA,2,0,2018-02-23 13:37:17,23,13,37,17.7320001125336
"15634",15634,1519411041798,"[""stationary""]",2,1,2018-02-23 13:37:21,23,13,37,21.7980000972748
"15635",15635,1519411046181,NA,2,0,2018-02-23 13:37:26,23,13,37,26.180999994278
"15636",15636,1519411053997,"[""stationary""]",2,1,2018-02-23 13:37:33,23,13,37,33.9969999790192
"15637",15637,1519411056815,NA,2,0,2018-02-23 13:37:36,23,13,37,36.8150000572205
"15638",15638,1519411081866,"[""stationary""]",2,1,2018-02-23 13:38:01,23,13,38,1.8659999370575
"15639",15639,1519411101595,NA,2,0,2018-02-23 13:38:21,23,13,38,21.5950000286102
"15640",15640,1519411119131,"[""stationary""]",2,1,2018-02-23 13:38:39,23,13,38,39.1310000419617
"15641",15641,1519411135103,NA,2,0,2018-02-23 13:38:55,23,13,38,55.1029999256134
"15642",15642,1519411147004,"[""stationary""]",2,1,2018-02-23 13:39:07,23,13,39,7.00399994850159
"15643",15643,1519411170805,NA,2,0,2018-02-23 13:39:30,23,13,39,30.8050000667572
"15644",15644,1519411227486,"[""stationary""]",2,1,2018-02-23 13:40:27,23,13,40,27.4860000610352
"15645",15645,1519411239703,NA,2,0,2018-02-23 13:40:39,23,13,40,39.7030000686646
"15646",15646,1519411248786,"[""stationary""]",2,1,2018-02-23 13:40:48,23,13,40,48.7860000133514
